model_id,model_family,feature_set,protocol,fold_count,sample_count,paper_count_sum,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,mcc_at_mcc_mean,mcc_at_mcc_std,f1_at_mcc_mean,f1_at_mcc_std,balanced_accuracy_at_mcc_mean,balanced_accuracy_at_mcc_std,sensitivity_at_mcc_mean,sensitivity_at_mcc_std,specificity_at_mcc_mean,specificity_at_mcc_std,precision_at_mcc_mean,precision_at_mcc_std,mcc_at_f1_mean,mcc_at_f1_std,f1_at_f1_mean,f1_at_f1_std,balanced_accuracy_at_f1_mean,balanced_accuracy_at_f1_std,sensitivity_at_f1_mean,sensitivity_at_f1_std,specificity_at_f1_mean,specificity_at_f1_std,precision_at_f1_mean,precision_at_f1_std,mcc_at_balanced_accuracy_mean,mcc_at_balanced_accuracy_std,f1_at_balanced_accuracy_mean,f1_at_balanced_accuracy_std,balanced_accuracy_at_balanced_accuracy_mean,balanced_accuracy_at_balanced_accuracy_std,sensitivity_at_balanced_accuracy_mean,sensitivity_at_balanced_accuracy_std,specificity_at_balanced_accuracy_mean,specificity_at_balanced_accuracy_std,precision_at_balanced_accuracy_mean,precision_at_balanced_accuracy_std,mcc_at_youden_j_mean,mcc_at_youden_j_std,f1_at_youden_j_mean,f1_at_youden_j_std,balanced_accuracy_at_youden_j_mean,balanced_accuracy_at_youden_j_std,sensitivity_at_youden_j_mean,sensitivity_at_youden_j_std,specificity_at_youden_j_mean,specificity_at_youden_j_std,precision_at_youden_j_mean,precision_at_youden_j_std
knn_all,knn,all,interpolation_stratified,15,13497,1217,0.8229442971048236,0.013350897079418592,0.9295284617128164,0.006901022710847751,0.18125730512474478,0.009627488032906431,0.45916227330791803,0.028229103021636014,0.7741119872564346,0.026710812455030816,0.7652505619176222,0.01715062340429938,0.659007911165561,0.044615306843520705,0.8714932126696835,0.055465801049269986,0.9416876721209333,0.020819811226211803,0.2516066249358195,0.08400989589065205,0.8656892392447796,0.005667840011266888,0.5797301583173418,0.03649532303275723,0.9627785670117575,0.022767055689609104,0.19668174962292612,0.0923353613718805,0.7869685440221983,0.0160064429453241,0.45873709362305404,0.02861908199420703,0.7681886683148587,0.0218211498016305,0.7657353571377624,0.016991331062988887,0.6479111365983,0.033754674147478195,0.8835595776772249,0.043652066277911884,0.945532175482536,0.017902577547396718,0.45873709362305404,0.02861908199420703,0.7681886683148587,0.0218211498016305,0.7657353571377624,0.016991331062988887,0.6479111365983,0.033754674147478195,0.8835595776772249,0.043652066277911884,0.945532175482536,0.017902577547396718
knn_all,knn,all,lopo,85,4499,85,0.6243925597796103,0.22382668762218497,0.7989623736952647,0.18085259949007354,0.1714720045268029,0.15792078189029102,0.030030894160911807,0.1675177785502839,0.6844491370067339,0.35357132651039697,0.6747991842200276,0.26817639282479516,0.6648335404563115,0.38070098256391616,0.5476416405895599,0.4274937448818315,0.8932805221539497,0.1890594967163998,-0.0018601633295108114,0.017149858514250882,0.9033442988509449,0.13118038504005863,0.7345098039215687,0.25189478039879437,0.9984313725490197,0.014462030521243738,0.0,0.0,0.847738099403923,0.19471220054756896,0.02765883046088417,0.1635358110238,0.6595713745406226,0.3587553531889336,0.6635325530850911,0.26700277924091126,0.6341166863417401,0.38539782282052376,0.5836910233056093,0.4221381835498709,0.8940734767479553,0.19354197488524233,0.02765883046088417,0.1635358110238,0.6595713745406226,0.3587553531889336,0.6635325530850911,0.26700277924091126,0.6341166863417401,0.38539782282052376,0.5836910233056093,0.4221381835498709,0.8940734767479553,0.19354197488524233
knn_physics,knn,physics,extrapolation_grouped,15,13497,255,0.7039840834279606,0.06733971249043437,0.8705591781328784,0.03565004802145881,0.21130373818932693,0.02659977517526676,0.24790841019731016,0.10614007659132432,0.7172741791111087,0.10108879967814818,0.635605386493624,0.06353500106619693,0.6410311545568756,0.1583655102637231,0.6301796184303723,0.21905202886010253,0.8530757494657535,0.05260227554855482,0.031907252461563645,0.05362140022186297,0.8574303116480093,0.0130196750386064,0.507007723336194,0.015106032220077038,0.9885754296596602,0.026929762298850055,0.025440017012727942,0.056145305899827413,0.7577987647757618,0.022881636524677236,0.26671881188779095,0.11512718581785933,0.7157245222636798,0.08746341100880135,0.6506321240124886,0.0646299457873591,0.6242703376033811,0.12157162223383401,0.6769939104215962,0.16013420161836864,0.8618446892639052,0.04223800379137428,0.26671881188779095,0.11512718581785933,0.7157245222636798,0.08746341100880135,0.6506321240124886,0.0646299457873591,0.6242703376033811,0.12157162223383401,0.6769939104215962,0.16013420161836864,0.8618446892639052,0.04223800379137428
knn_physics,knn,physics,interpolation_holdout,3,2700,245,0.8249743989586319,0.00095715120120274,0.9321383372348612,0.0036217090269462016,0.18471568164698904,0.0055362458392727385,0.4420643958624124,0.025041333463968876,0.815452736108026,0.011923438013616651,0.748435615324639,0.020320390043915504,0.7442317133038783,0.03547880503712254,0.7526395173453997,0.07576089505203233,0.9034437861855285,0.021961400237891934,0.33503664859856613,0.017188613904206836,0.8643137183632253,0.0006973154942599745,0.6377058357046228,0.013447856775298707,0.9209621993127147,0.010024829581081095,0.35444947209653094,0.03685306703731709,0.814325728552078,0.006927727444419201,0.45950290973181734,0.007000038502553685,0.7972816068179038,0.025515238071749775,0.7632797766211956,0.0030945218285011113,0.7015218458517428,0.04662687532410522,0.8250377073906486,0.04709651582502563,0.9257154575115134,0.014739376129370322,0.45950290973181734,0.007000038502553685,0.7972816068179038,0.025515238071749775,0.7632797766211956,0.0030945218285011113,0.7015218458517428,0.04662687532410522,0.8250377073906486,0.04709651582502563,0.9257154575115134,0.014739376129370322
knn_physics,knn,physics,interpolation_stratified,15,13497,1217,0.8259983138195732,0.01343115612508316,0.9278896097010648,0.008036370581174205,0.17790549049315418,0.007521590798246938,0.47475453108460414,0.02338781286390173,0.8213963716262813,0.020728590548503043,0.7673842110467687,0.012776853068699369,0.7456281506003245,0.04104687544826987,0.789140271493213,0.04947314759684604,0.9165069354923892,0.014912509538779145,0.3317200549289552,0.06956972481625266,0.8681118283939743,0.004857550001483945,0.6296228593220066,0.043651889094625584,0.9358671364419016,0.026252626392363837,0.32337858220211163,0.11157135641344751,0.8105042946738762,0.02124742211630497,0.46883834525000956,0.029927806112580134,0.793873633569523,0.022901220789053496,0.7697440036089902,0.017531239878226114,0.691524206313003,0.037013871871910985,0.8479638009049776,0.04319176621567097,0.9338353831460993,0.01596135424897996,0.46883834525000956,0.029927806112580134,0.793873633569523,0.022901220789053496,0.7697440036089902,0.017531239878226114,0.691524206313003,0.037013871871910985,0.8479638009049776,0.04319176621567097,0.9338353831460993,0.01596135424897996
knn_physics,knn,physics,lopo,85,4499,85,0.6537014257473557,0.21265926689682027,0.7849688924863214,0.19377955807054908,0.16287779741588104,0.15810018075307086,0.11521642388415684,0.2164213650773371,0.7361239684782998,0.30186366879775595,0.7067136623871371,0.2566051149373803,0.7148693506521885,0.3389540528457041,0.5993096490040877,0.3804243172851698,0.8996579752344406,0.17305657547824077,0.01598616004098294,0.1277467300590413,0.8990279652358867,0.14115687808369592,0.7391149118458099,0.2527216635978298,0.9870320177879316,0.06935915322245079,0.039564109564109565,0.12723587395264474,0.8471764070903534,0.1971395967657336,0.10767609842814688,0.1962021457643449,0.7286819394512711,0.30668751780723186,0.7032117157245025,0.25432191082443917,0.7051190860511363,0.34282606013961775,0.6072750169694555,0.38497957937907396,0.9000129989287338,0.1718040490780128,0.10767609842814688,0.1962021457643449,0.7286819394512711,0.30668751780723186,0.7032117157245025,0.25432191082443917,0.7051190860511363,0.34282606013961775,0.6072750169694555,0.38497957937907396,0.9000129989287338,0.1718040490780128
mlp_all,mlp,all,extrapolation_grouped,15,13497,255,0.657936349223989,0.08463345472282084,0.8538175856331173,0.0461045720182667,0.23184922138849895,0.03356174077190121,0.1828382213691613,0.09947153132569785,0.7380211178207253,0.11947198887063577,0.5935152010493592,0.054107660268196925,0.7038801554128328,0.19998133365838247,0.4831502466858858,0.2656869824684095,0.822462349051008,0.040402375607168424,0.028037685767334397,0.07176886446803663,0.8541324167096138,0.01964060545995648,0.5126114359725491,0.03446430047923598,0.9783565116248558,0.06035996765599012,0.046866360320242544,0.12917639390596683,0.7608685273928069,0.030103194335249772,0.19241299633646333,0.10260196772694394,0.7535911972319269,0.08299331475034555,0.6016501242703789,0.05889312624197511,0.71700533430303,0.16204082890181742,0.48629491423772797,0.2511058828230061,0.8228212507659622,0.040192688450511375,0.19241299633646333,0.10260196772694394,0.7535911972319269,0.08299331475034555,0.6016501242703789,0.05889312624197511,0.71700533430303,0.16204082890181742,0.48629491423772797,0.2511058828230061,0.8228212507659622,0.040192688450511375
mlp_all,mlp,all,interpolation_holdout,3,2700,245,0.8684084260190992,0.0018023994833367577,0.9563805651793466,0.0002026140052692342,0.15606604516506195,0.009511854217138847,0.5427385883961874,0.009332357710453595,0.820326802992942,0.021977653620523088,0.8118584467887077,0.0036333753655447606,0.7172312223858616,0.04194118075375001,0.9064856711915535,0.04105779061483014,0.9599951289138123,0.014450430093553245,0.3786564040253085,0.07074466593643056,0.8727522626938781,0.005710113337118253,0.6546813808790765,0.055282468013486165,0.9307805596465389,0.03463321359736331,0.37858220211161386,0.14311333314623842,0.8228569566469407,0.029602402404989535,0.5358032903967547,0.006593395929187732,0.8086335553624867,0.017103812632210877,0.8095993353725314,0.001802745424174811,0.6961217476681395,0.031114289401061954,0.923076923076923,0.027523812354290553,0.9656602010985598,0.010197473677330956,0.5358032903967547,0.006593395929187732,0.8086335553624867,0.017103812632210877,0.8095993353725314,0.001802745424174811,0.6961217476681395,0.031114289401061954,0.923076923076923,0.027523812354290553,0.9656602010985598,0.010197473677330956
mlp_all,mlp,all,interpolation_stratified,15,13497,1217,0.8651003371646616,0.01217619572803789,0.9536646708690247,0.005217534538626185,0.15119781494140624,0.008406834968875156,0.5278047659157743,0.02865990481744392,0.8227972665363813,0.01463426950214805,0.8020386737034533,0.018643016866980635,0.7274559296090178,0.03066882803031237,0.8766214177978884,0.05642431211263569,0.9486833924209577,0.02021175024021916,0.346853005668809,0.07722544629649769,0.873477394843687,0.007886858016232307,0.6283939847638951,0.046425180652393275,0.9503022983362369,0.022764396323499594,0.30648567119155357,0.11117216065013674,0.808929977867039,0.021341276372382766,0.5346715867765754,0.021267596980952146,0.8132071896827239,0.015898668642922626,0.8084385628378503,0.011799127144559175,0.7052632493559415,0.02469553019809143,0.9116138763197589,0.02100658006773092,0.9609649304495859,0.008372749944877142,0.5346715867765754,0.021267596980952146,0.8132071896827239,0.015898668642922626,0.8084385628378503,0.011799127144559175,0.7052632493559415,0.02469553019809143,0.9116138763197589,0.02100658006773092,0.9609649304495859,0.008372749944877142
mlp_all,mlp,all,lopo,85,4499,85,0.7626042785297085,0.17297616223854004,0.8632272967052892,0.1449860664122695,0.15484028523377882,0.16046981734586893,0.10183969745574292,0.2002401693743983,0.7448444703494085,0.3017424016877174,0.7221854449531936,0.23319685976681087,0.7213595746641656,0.33544684601328445,0.6031874223434226,0.4026477518763363,0.9144586636733232,0.14649667434467048,0.004822094478098634,0.044457514418096894,0.903660423859401,0.13061838354776512,0.735077399380805,0.24900719244262187,0.9986068111455109,0.012844566581367801,0.0044444444444444444,0.02981423969999719,0.8483632879408762,0.19463235828090564,0.11540572702176892,0.20762038061191254,0.7147589246264284,0.31576800065728566,0.7188700699584993,0.23303850964284567,0.6712331784706168,0.3447384578254196,0.7087853123442939,0.37350203594070713,0.9313957952780932,0.13741743905388062,0.11540572702176892,0.20762038061191254,0.7147589246264284,0.31576800065728566,0.7188700699584993,0.23303850964284567,0.6712331784706168,0.3447384578254196,0.7087853123442939,0.37350203594070713,0.9313957952780932,0.13741743905388062
mlp_physics,mlp,physics,extrapolation_grouped,15,13497,255,0.6958038692700981,0.08331018639431177,0.8661469377382602,0.049891779646212,0.21926584839820862,0.039926455209897696,0.2713841708062748,0.12611815430527795,0.7591055622683639,0.07546472699353834,0.6467543165586355,0.07479944102753344,0.7040035149031421,0.1518337268936268,0.5895051182141289,0.2631123226308306,0.8545475099750551,0.05956745590607443,-0.0126288732330887,0.03222366178169815,0.8571903524467667,0.016040620350846958,0.4977097838000094,0.005319854416270295,0.9932767104571616,0.013758612919262989,0.002142857142857143,0.006585388898066348,0.7541512631949712,0.02158312403703649,0.2698015043510535,0.12704182255398025,0.7549289159326789,0.06661731712204487,0.6483941269413579,0.07753280400834874,0.6923503944245725,0.13802179935140743,0.6044378594581432,0.2620231166198192,0.8577992616809592,0.06225750004324821,0.2698015043510535,0.12704182255398025,0.7549289159326789,0.06661731712204487,0.6483941269413579,0.07753280400834874,0.6923503944245725,0.13802179935140743,0.6044378594581432,0.2620231166198192,0.8577992616809592,0.06225750004324821
mlp_physics,mlp,physics,interpolation_holdout,3,2700,245,0.8283386312494864,0.011070039338694446,0.941077062115347,0.005067267320769805,0.17412356038888296,0.008709263338669355,0.4355717228544788,0.015001415843973293,0.8031586952893095,0.033881167528026,0.745667815103837,0.013937642145320776,0.7236131566028473,0.06930295049132984,0.7677224736048265,0.089854425391291,0.9073909625295432,0.024700758078193663,0.2958238224735171,0.04334770774558781,0.8673809034226255,0.004901045335554852,0.6026418497613161,0.021453483810710564,0.951890034364261,0.008998675886020333,0.2533936651583711,0.047886901557730156,0.7967390787651527,0.009613239333245678,0.45816102228721034,0.02913632152166217,0.7903050716298138,0.02287790500691778,0.7639484025172321,0.016039924973536904,0.6877761413843887,0.034820590331478295,0.8401206636500754,0.026513417543358904,0.9297870091156812,0.00942004924995865,0.45816102228721034,0.02913632152166217,0.7903050716298138,0.02287790500691778,0.7639484025172321,0.016039924973536904,0.6877761413843887,0.034820590331478295,0.8401206636500754,0.026513417543358904,0.9297870091156812,0.00942004924995865
mlp_physics,mlp,physics,interpolation_stratified,15,13497,1217,0.8420775320999111,0.01428017702762812,0.9441504345423879,0.008445659319338158,0.1708929886420568,0.011300727485290527,0.4745513279673262,0.034298390505917944,0.7973324394432747,0.0370044563390454,0.7710987798093419,0.018994520276578296,0.6990603047167231,0.06353519383127088,0.8431372549019611,0.06475641538615944,0.9338223939140095,0.022860295047640027,0.3183296861397407,0.061908178296577,0.8692670868070684,0.005099369873653685,0.6124575323545469,0.0472805608467598,0.9504052607875252,0.03344805736599446,0.27450980392156865,0.12603329183787934,0.8022253946846238,0.022661647861798213,0.4741456099003193,0.031820093433811404,0.7791308288035529,0.032051517171608056,0.773886129207402,0.01798025309186035,0.6636093624872021,0.048893536741382825,0.884162895927602,0.03880413219376061,0.9470288525441608,0.015259566455635212,0.4741456099003193,0.031820093433811404,0.7791308288035529,0.032051517171608056,0.773886129207402,0.01798025309186035,0.6636093624872021,0.048893536741382825,0.884162895927602,0.03880413219376061,0.9470288525441608,0.015259566455635212
mlp_physics,mlp,physics,lopo,85,4499,85,0.6911151580253738,0.2206966948484611,0.8261319807148504,0.18663420063234284,0.15847123396011098,0.1397146354434869,0.0760242348093354,0.17392943809924688,0.7606931287513345,0.3016175008015489,0.7028996852317777,0.23340410026086036,0.7615054748558325,0.32865131291529714,0.45765122336203623,0.4142977919337225,0.8974824571202146,0.16129383243442758,-0.009452006619698973,0.0650287663786335,0.897412014075475,0.14644476601508996,0.7303849466242064,0.25781424874713693,0.9882208736405695,0.08283367676912064,0.0037037037037037034,0.024845199749997663,0.8444061658201123,0.20136082708869882,0.08257978094995908,0.17589666594211456,0.7348514819056694,0.31308292467377186,0.6920394035395916,0.23710749428518904,0.7275480408479356,0.34423106843007717,0.5079069730992676,0.41939793994516245,0.8980448141883267,0.16904047369639594,0.08257978094995908,0.17589666594211456,0.7348514819056694,0.31308292467377186,0.6920394035395916,0.23710749428518904,0.7275480408479356,0.34423106843007717,0.5079069730992676,0.41939793994516245,0.8980448141883267,0.16904047369639594
