Citation,,,Sample,,,Flow,,,,,,,,,,,Outputs,,,,,Info
Article ,Authors,DOI,"Geometry of Sample (flat, wire, or Cylindrical)","Dimensions of sample (Wire is in diameter, cylinder is in radius x length, rectangle is in L x W x H)",Material of sample,Oxygen Concentration,Pressure,Flow Velocity (Co flow is + and counter flow is -),Rig Name,"Internal geometry (Cylindrical , rectangular)",Internal Dimensions ,Gravity (g/gearth),"Expireimental facility (Parabolic Aircraft, Drop Tower, Spacecraft, Sounding Rocket, Ground)","Ignition method (Wire, open flame, or Radiative Heater",Ignition power (W),Ignition time (s),Ignition (Yes/No),Flame Length,FSR (Flame Spread Rate),HRR (Heat release rate),Smoke/ Areosols (yes/no),
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.009,Wire,0.5 mm core; 0.8 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.010,Wire,0.5 mm core; 0.8 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.011,Wire,0.5 mm core; 0.8 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.012,Wire,0.5 mm core; 0.8 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.013,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.014,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.015,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.016,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.017,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.018,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,19.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.019,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.020,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.021,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.022,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.023,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,19.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.024,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.025,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.026,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.027,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.028,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,20.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.029,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,19.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.030,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.031,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.032,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-60,DIAMONDS,Cylindrical,190 mm inner diameter,1.00,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.033,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.034,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.035,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.036,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.037,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.038,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,14.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.039,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.040,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,19.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.041,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.042,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.043,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.16,Parabolic Aircraft,Wire,94,8,No,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.044,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,21.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.045,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,19.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.046,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,18.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.047,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,17.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,Yes,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.048,Wire,0.5 mm core; 1.1 mm outer,Cu core; LDPE outer,16.0%,1 atm,-150,DIAMONDS,Cylindrical,190 mm inner diameter,0.38,Parabolic Aircraft,Wire,94,8,No,,,,,
