group_id,geometry,length_mm,width_mm,thickness_mm,diameter_mm,core_dia_mm,coating_mm,hollow,fuel_half_thickness_mm,fuel_density_kg_m3,fuel_k_W_mK,fuel_cp_J_kgK,fuel_pyrolysis_T_K,fuel_heat_of_combustion_MJ_kg,fr_type,fr_mass_fraction,has_core,core_density_kg_m3,core_k_W_mK,core_cp_J_kgK,core_heat_sink_ratio,core_conductance_ratio,xo2,pressure_kpa,pO2_kPa,diluent,gas_M,gas_cp_mass,gas_k,gas_density_kg_m3,gas_alpha_m2_s,gas_nu_m2_s,T_init_K,ext_flux_kW_m2,g_ratio,flow_velocity_mm_s,flow_speed_mm_s,flow_is_opposed,buoyant_velocity_mm_s,effective_velocity_mm_s,Re_flow,Gr_flow,mixed_convection_Gr_Re2,orientation,spread_dir,fuel_thermal_inertia_krc,fuel_thermal_diffusivity_m2_s,fuel_areal_heat_capacity_J_m2K,thermal_thickness_ratio,flame_temp_est_K,deRis_temp_ratio,deRis_thin_FSR_mm_s,ign_method,ignition_power_W,ignition_time_s,ignition_energy_J,chamber_min_dimension_mm,target_ignition,target_fsr_mm_s
23,Wire,,,,2.588,,,0.0,1.294,900,0.24,2100,550,43.5,,0.0,0,,,,0.0,0.0,1.0,101.353,101.353,N2,0.032,918.75,0.0263,1.331401,2.2e-05,1.4e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,453600.0,0.0,2445.66,,3000.0,9.533074,0.14498,hot_wire,,,,127.0,1,
23,Wire,,,,2.588,,,0.0,1.294,900,0.24,2100,550,43.5,,0.0,0,,,,0.0,0.0,0.5,68.948,34.474,N2,0.03,975.0,0.0261,0.849113,3.2e-05,2.2e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,453600.0,0.0,2445.66,,2125.0,6.128405,0.092493,hot_wire,,,,127.0,1,
23,Wire,,,,2.588,,,0.0,1.294,900,0.24,2100,550,43.5,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,453600.0,0.0,2445.66,,3000.0,9.533074,0.14498,hot_wire,,,,127.0,1,
23,Wire,,,,2.588,,,0.0,1.294,900,0.24,2100,550,43.5,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,453600.0,0.0,2445.66,,3000.0,9.533074,0.14498,hot_wire,,,,127.0,1,
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1700,590,24.0,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,1.0,,,,73.726832,73.726832,0.0,407.573922,,,,408000.0,0.0,2639.76,1.509265,3000.0,8.114478,0.114332,hot_wire,,,,127.0,1,15.24
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1700,590,24.0,,0.0,0,,,,0.0,0.0,1.0,103.421,103.421,N2,0.032,918.75,0.0263,1.358567,2.1e-05,1.4e-05,293.0,0.0,1.0,,,,51.119495,51.119495,0.0,3668.094358,,,,408000.0,0.0,2639.76,3.139377,3000.0,8.114478,0.114332,hot_wire,,,,127.0,1,17.78
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1700,590,24.0,,0.0,0,,,,0.0,0.0,0.21,103.421,21.71841,N2,0.02884,1011.199723,0.025984,1.224409,2.1e-05,1.5e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,408000.0,0.0,2639.76,,1400.0,2.727273,0.037965,hot_wire,,,,127.0,0,
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1700,590,24.0,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,408000.0,0.0,2639.76,,3000.0,8.114478,0.114332,hot_wire,,,,127.0,1,2.032
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1700,590,24.0,,0.0,0,,,,0.0,0.0,1.0,103.421,103.421,N2,0.032,918.75,0.0263,1.358567,2.1e-05,1.4e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,408000.0,0.0,2639.76,,3000.0,8.114478,0.114332,hot_wire,,,,127.0,1,3.81
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1300,720,15.0,,0.0,0,,,,0.0,0.0,0.21,103.421,21.71841,N2,0.02884,1011.199723,0.025984,1.224409,2.1e-05,1.5e-05,293.0,0.0,1.0,,,,52.922229,52.922229,0.0,2979.415374,,,,312000.0,0.0,2018.64,3.263095,1400.0,1.592506,0.02899,hot_wire,,,,127.0,1,1.016
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1300,720,15.0,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,1.0,,,,73.726832,73.726832,0.0,407.573922,,,,312000.0,0.0,2018.64,1.509265,3000.0,5.339578,0.098383,hot_wire,,,,127.0,1,12.7
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1300,720,15.0,,0.0,0,,,,0.0,0.0,1.0,103.421,103.421,N2,0.032,918.75,0.0263,1.358567,2.1e-05,1.4e-05,293.0,0.0,1.0,,,,51.119495,51.119495,0.0,3668.094358,,,,312000.0,0.0,2018.64,3.139377,3000.0,5.339578,0.098383,hot_wire,,,,127.0,1,27.94
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1300,720,15.0,,0.0,0,,,,0.0,0.0,0.21,103.421,21.71841,N2,0.02884,1011.199723,0.025984,1.224409,2.1e-05,1.5e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,312000.0,0.0,2018.64,,1400.0,1.592506,0.02899,hot_wire,,,,127.0,0,
23,Wire,,,,2.588,,,0.0,1.294,1200,0.2,1300,720,15.0,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,312000.0,0.0,2018.64,,3000.0,5.339578,0.098383,hot_wire,,,,127.0,1,2.032
23,Wire,,,,2.588,,,0.0,1.294,1050,0.14,1300,630,39.2,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,191100.0,0.0,1766.31,,3000.0,7.032641,0.148089,hot_wire,,,,127.0,1,
23,Wire,,,,2.588,,,0.0,1.294,2200,0.25,1050,780,6.7,,0.0,0,,,,0.0,0.0,0.21,103.421,21.71841,N2,0.02884,1011.199723,0.025984,1.224409,2.1e-05,1.5e-05,293.0,0.0,1.0,,,,52.922229,52.922229,0.0,2979.415374,,,,577500.0,0.0,2989.14,3.263095,1400.0,1.273101,0.015651,hot_wire,,,,127.0,0,
23,Wire,,,,2.588,,,0.0,1.294,2200,0.25,1050,780,6.7,,0.0,0,,,,0.0,0.0,1.0,34.474,34.474,N2,0.032,918.75,0.0263,0.45286,6.3e-05,4.1e-05,293.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,577500.0,0.0,2989.14,,3000.0,4.558522,0.056722,hot_wire,,,,127.0,0,
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,18.0,3.78,N2,0.02884,1011.199723,0.025984,0.213103,0.000121,8.7e-05,293.0,0.0,1.0,0.0,0.0,0.0,94.787311,94.787311,0.0,17572.743112,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.0
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,18.0,3.78,N2,0.02884,1011.199723,0.025984,0.213103,0.000121,8.7e-05,293.0,0.0,1.0,0.0,0.0,0.0,94.787311,94.787311,0.0,17572.743112,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.8
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,18.5,3.885,N2,0.02884,1011.199723,0.025984,0.219023,0.000117,8.4e-05,293.0,0.0,1.0,0.0,0.0,0.0,93.925561,93.925561,0.0,18562.565833,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,18.5,3.885,N2,0.02884,1011.199723,0.025984,0.219023,0.000117,8.4e-05,293.0,0.0,1.0,0.0,0.0,0.0,93.925561,93.925561,0.0,18562.565833,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.6
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,20.0,4.2,N2,0.02884,1011.199723,0.025984,0.236781,0.000109,7.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,91.516143,91.516143,0.0,21694.744583,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.6
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,20.0,4.2,N2,0.02884,1011.199723,0.025984,0.236781,0.000109,7.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,91.516143,91.516143,0.0,21694.744583,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.6
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,20.0,4.2,N2,0.02884,1011.199723,0.025984,0.236781,0.000109,7.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,91.516143,91.516143,0.0,21694.744583,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.7
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,20.5,4.305,N2,0.02884,1011.199723,0.025984,0.242701,0.000106,7.6e-05,293.0,0.0,1.0,0.0,0.0,0.0,90.765977,90.765977,0.0,22793.041027,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.8
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,21.0,4.41,N2,0.02884,1011.199723,0.025984,0.24862,0.000103,7.4e-05,293.0,0.0,1.0,0.0,0.0,0.0,90.039818,90.039818,0.0,23918.455902,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,21.5,4.515,N2,0.02884,1011.199723,0.025984,0.25454,0.000101,7.3e-05,293.0,0.0,1.0,0.0,0.0,0.0,89.336353,89.336353,0.0,25070.989208,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,22.0,4.62,N2,0.02884,1011.199723,0.025984,0.26046,9.9e-05,7.1e-05,293.0,0.0,1.0,0.0,0.0,0.0,88.65437,88.65437,0.0,26250.640945,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,22.5,4.725,N2,0.02884,1011.199723,0.025984,0.266379,9.6e-05,6.9e-05,293.0,0.0,1.0,0.0,0.0,0.0,87.992745,87.992745,0.0,27457.411112,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,24.0,5.04,N2,0.02884,1011.199723,0.025984,0.284138,9e-05,6.5e-05,293.0,0.0,1.0,0.0,0.0,0.0,86.119988,86.119988,0.0,31240.432199,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,24.0,5.04,N2,0.02884,1011.199723,0.025984,0.284138,9e-05,6.5e-05,293.0,0.0,1.0,0.0,0.0,0.0,86.119988,86.119988,0.0,31240.432199,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,25.0,5.25,N2,0.02884,1011.199723,0.025984,0.295977,8.7e-05,6.3e-05,293.0,0.0,1.0,0.0,0.0,0.0,84.956061,84.956061,0.0,33898.03841,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.8
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,26.0,5.46,N2,0.02884,1011.199723,0.025984,0.307816,8.3e-05,6e-05,293.0,0.0,1.0,0.0,0.0,0.0,83.852611,83.852611,0.0,36664.118345,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,82.804344,82.804344,0.0,39538.672002,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,82.804344,82.804344,0.0,39538.672002,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,82.804344,82.804344,0.0,39538.672002,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.7
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,1.0,0.0,0.0,0.0,82.804344,82.804344,0.0,39538.672002,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,5.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,23.0,4.83,N2,0.02884,1011.199723,0.025984,0.272299,9.4e-05,6.8e-05,293.0,0.0,0.38,0.0,0.0,0.0,63.26929,63.26929,0.0,10902.69389,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,26.0,5.46,N2,0.02884,1011.199723,0.025984,0.307816,8.3e-05,6e-05,293.0,0.0,0.38,0.0,0.0,0.0,60.735758,60.735758,0.0,13932.364971,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,26.0,5.46,N2,0.02884,1011.199723,0.025984,0.307816,8.3e-05,6e-05,293.0,0.0,0.38,0.0,0.0,0.0,60.735758,60.735758,0.0,13932.364971,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,26.0,5.46,N2,0.02884,1011.199723,0.025984,0.307816,8.3e-05,6e-05,293.0,0.0,0.38,0.0,0.0,0.0,60.735758,60.735758,0.0,13932.364971,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.5
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,0.38,0.0,0.0,0.0,59.976481,59.976481,0.0,15024.695361,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.5
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,0.38,0.0,0.0,0.0,59.976481,59.976481,0.0,15024.695361,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.6
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,0.38,0.0,0.0,0.0,59.976481,59.976481,0.0,15024.695361,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.0
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,27.0,5.67,N2,0.02884,1011.199723,0.025984,0.319655,8e-05,5.8e-05,293.0,0.0,0.38,0.0,0.0,0.0,59.976481,59.976481,0.0,15024.695361,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,35.0,7.35,N2,0.02884,1011.199723,0.025984,0.414367,6.2e-05,4.5e-05,293.0,0.0,0.38,0.0,0.0,0.0,55.006358,55.006358,0.0,25247.259008,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,35.0,7.35,N2,0.02884,1011.199723,0.025984,0.414367,6.2e-05,4.5e-05,293.0,0.0,0.38,0.0,0.0,0.0,55.006358,55.006358,0.0,25247.259008,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,35.0,7.35,N2,0.02884,1011.199723,0.025984,0.414367,6.2e-05,4.5e-05,293.0,0.0,0.38,0.0,0.0,0.0,55.006358,55.006358,0.0,25247.259008,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.3
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,36.0,7.56,N2,0.02884,1011.199723,0.025984,0.426207,6e-05,4.3e-05,293.0,0.0,0.38,0.0,0.0,0.0,54.49225,54.49225,0.0,26710.56953,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.8
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,37.0,7.77,N2,0.02884,1011.199723,0.025984,0.438046,5.9e-05,4.2e-05,293.0,0.0,0.38,0.0,0.0,0.0,53.996838,53.996838,0.0,28215.100067,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.2
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,44.0,9.24,N2,0.02884,1011.199723,0.025984,0.520919,4.9e-05,3.6e-05,293.0,0.0,0.38,0.0,0.0,0.0,50.966485,50.966485,0.0,39900.974236,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,44.0,9.24,N2,0.02884,1011.199723,0.025984,0.520919,4.9e-05,3.6e-05,293.0,0.0,0.38,0.0,0.0,0.0,50.966485,50.966485,0.0,39900.974236,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,46.0,9.66,N2,0.02884,1011.199723,0.025984,0.544597,4.7e-05,3.4e-05,293.0,0.0,0.38,0.0,0.0,0.0,50.216869,50.216869,0.0,43610.77556,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.7
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,46.0,9.66,N2,0.02884,1011.199723,0.025984,0.544597,4.7e-05,3.4e-05,293.0,0.0,0.38,0.0,0.0,0.0,50.216869,50.216869,0.0,43610.77556,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.0
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,46.0,9.66,N2,0.02884,1011.199723,0.025984,0.544597,4.7e-05,3.4e-05,293.0,0.0,0.38,0.0,0.0,0.0,50.216869,50.216869,0.0,43610.77556,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.4
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,49.0,10.29,N2,0.02884,1011.199723,0.025984,0.580114,4.4e-05,3.2e-05,293.0,0.0,0.38,0.0,0.0,0.0,49.170378,49.170378,0.0,49484.627656,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,52.0,10.92,N2,0.02884,1011.199723,0.025984,0.615632,4.2e-05,3e-05,293.0,0.0,0.38,0.0,0.0,0.0,48.206003,48.206003,0.0,55729.459884,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,5.1
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,57.0,11.97,N2,0.02884,1011.199723,0.025984,0.674827,3.8e-05,2.7e-05,293.0,0.0,0.38,0.0,0.0,0.0,46.753122,46.753122,0.0,66961.913891,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,6.0
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,28.0,5.88,N2,0.02884,1011.199723,0.025984,0.331494,7.8e-05,5.6e-05,293.0,0.0,0.16,0.0,0.0,0.0,44.411457,44.411457,0.0,6803.471901,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,0.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,41.0,8.61,N2,0.02884,1011.199723,0.025984,0.485402,5.3e-05,3.8e-05,293.0,0.0,0.16,0.0,0.0,0.0,39.109874,39.109874,0.0,14587.546257,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.5
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,43.0,9.03,N2,0.02884,1011.199723,0.025984,0.50908,5e-05,3.6e-05,293.0,0.0,0.16,0.0,0.0,0.0,38.493868,38.493868,0.0,16045.433093,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,1.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,43.0,9.03,N2,0.02884,1011.199723,0.025984,0.50908,5e-05,3.6e-05,293.0,0.0,0.16,0.0,0.0,0.0,38.493868,38.493868,0.0,16045.433093,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.0
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,55.0,11.55,N2,0.02884,1011.199723,0.025984,0.651149,3.9e-05,2.8e-05,293.0,0.0,0.16,0.0,0.0,0.0,35.461748,35.461748,0.0,26250.640945,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.5
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,55.0,11.55,N2,0.02884,1011.199723,0.025984,0.651149,3.9e-05,2.8e-05,293.0,0.0,0.16,0.0,0.0,0.0,35.461748,35.461748,0.0,26250.640945,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,2.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,70.0,14.7,N2,0.02884,1011.199723,0.025984,0.828735,3.1e-05,2.2e-05,293.0,0.0,0.16,0.0,0.0,0.0,32.722641,32.722641,0.0,42521.699382,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.5
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,70.0,14.7,N2,0.02884,1011.199723,0.025984,0.828735,3.1e-05,2.2e-05,293.0,0.0,0.16,0.0,0.0,0.0,32.722641,32.722641,0.0,42521.699382,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.6
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,70.0,14.7,N2,0.02884,1011.199723,0.025984,0.828735,3.1e-05,2.2e-05,293.0,0.0,0.16,0.0,0.0,0.0,32.722641,32.722641,0.0,42521.699382,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.8
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,70.0,14.7,N2,0.02884,1011.199723,0.025984,0.828735,3.1e-05,2.2e-05,293.0,0.0,0.16,0.0,0.0,0.0,32.722641,32.722641,0.0,42521.699382,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,3.9
24,Flat,1.0,15.0,,,,,0.0,,250,0.06,1340,620,16.1,,0.0,0,,,,0.0,0.0,0.21,70.0,14.7,N2,0.02884,1011.199723,0.025984,0.828735,3.1e-05,2.2e-05,293.0,0.0,0.16,0.0,0.0,0.0,32.722641,32.722641,0.0,42521.699382,,,,20100.0,0.0,,,1400.0,2.385321,,hot_wire,,0.33,,254.0,1,4.5
