Citation,,,Sample,,,Flow,,,,,,,Extra,,,,Outputs,,,,,Info,,,
Article (MLA),Authors,DOI,"Geometry of Sample (Flat, wire, or Cylindrical)","Dimensions of sample (Wire is in diameter, Cylindrical is in length x radius x thickness, Rectangle is in length x width x height, Shperical)",Material of sample,Oxygen Concentration,Pressure,Flow Velocity (Co flow is + and counter flow is -),Rig Name,"Internal geometry (Cylindrical , rectangular)",Internal Dimensions ,Gravity (g/gearth),"Expireimental facility (Parabolic Aircraft, Drop Tower, Spacecraft, Sounding Rocket, Ground)","Ignition method (Wire, open flame, or Radiative Heater",Ignition power (W),Ignition time (s),Ignition (Yes/No),Flame Length,FSR (Flame Spread Rate),HRR (Heat release rate),Smoke/ Areosols (yes/no),,,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 2.5 mm Cu core; 0.75 mm LDPE thickness,Cu core; LDPE outer,0.205,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thick core; normal gravity boundary map; external radiant heat flux = 16 kW/m²; burn probability = 100%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 2.5 mm Cu core; 0.75 mm LDPE thickness,Cu core; LDPE outer,0.195,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,No,,,,,"Fig. 6(B), thick core; normal gravity boundary map; external radiant heat flux = 16 kW/m²; burn probability = 0%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.181,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 0 kW/m²; burn probability = 100%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.178,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 0 kW/m²; burn probability = 70%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.178,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 1 kW/m²; burn probability = 70%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.176,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 2 kW/m²; burn probability = 50%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.172,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,No,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 4 kW/m²; burn probability = 0%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.180,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 8 kW/m²; burn probability = 60%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.173,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 8 kW/m²; burn probability = 30%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.166,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,No,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 8 kW/m²; burn probability = 0%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.180,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 12 kW/m²; burn probability = 40%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.173,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 12 kW/m²; burn probability = 30%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.166,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,No,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 12 kW/m²; burn probability = 0%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.181,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 16 kW/m²; burn probability = 40%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.174,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,Yes,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 16 kW/m²; burn probability = 30%",,,
"Konno, Yusuke, et al. ""Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability."" Fire Technology 56 (2020): 131-148.",Yusuke Konno; Nozomu Hashimoto; Osamu Fujita; Yoshinari Kobayashi; Carlos Fernandez-Pello; Shinji Nakaya; Mitsuhiro Tsue,https://doi.org/10.1007/s10694-019-00935-4,Wire,4.0 mm outer; 0.7 mm Cu core; 1.65 mm LDPE thickness,Cu core; LDPE outer,0.165,100.000,-100.000,External-radiation wire flammability chamber,Cylindrical,80 mm inner diameter; 390 mm streamwise length,1.00,Ground,Wire,,,No,,,,,"Fig. 6(B), thin core; normal gravity boundary map; external radiant heat flux = 16 kW/m²; burn probability = 0%",,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.210,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,Yes,,2.500,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,Yes,,2.100,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.16,Parabolic Aircraft,Wire,94,8,Yes,,3.500,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.38,Parabolic Aircraft,Wire,94,8,Yes,,3.900,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,Yes,,4.500,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.160,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.160,101.300,-60.000,,,190 mm,0.16,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.160,101.300,-60.000,,,190 mm,0.38,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.160,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.155,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 0.8 mm outer,Cu core; LDPE outer,0.150,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.210,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,Yes,,1.900,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.210,101.300,-60.000,,,190 mm,0.16,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.210,101.300,-60.000,,,190 mm,0.38,Parabolic Aircraft,Wire,94,8,Yes,,4.200,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.210,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,Yes,,5.200,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.200,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,Yes,,5.000,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.190,101.300,-60.000,,,190 mm,0.16,Parabolic Aircraft,Wire,94,8,Yes,,2.800,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.190,101.300,-60.000,,,190 mm,0.38,Parabolic Aircraft,Wire,94,8,Yes,,3.800,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.190,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,Yes,,4.200,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.00,Parabolic Aircraft,Wire,94,8,Yes,,1.200,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.16,Parabolic Aircraft,Wire,94,8,Yes,,2.500,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,0.38,Parabolic Aircraft,Wire,94,8,Yes,,3.600,,,,,,
"Konno, Yusuke, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, and Osamu Fujita. ""Experimental study on downward/opposed flame spread and extinction over electric wires in partial gravity environments."" Proceedings of the Combustion Institute 39.3 (2023): 3785-3794.","Yusuke Konno, Yutao Li, Jean-Marie Citerne, Guillaume Legros, Augustin Guibaud, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2022.07.002,Wire,0.5mm core; 1.1 mm outer,Cu core; LDPE outer,0.180,101.300,-60.000,,,190 mm,1.00,Parabolic Aircraft,Wire,94,8,Yes,,3.800,,,,,,
